our_price,competitor_price,rpi,price_gap,days_since_last_purchase,user_loyalty,purchased
121.92,284.08,0.429,-162.16,9,7,1
97.91,66.4,1.475,31.51,32,4,0
21.45,26.6,0.806,-5.15,13,1,0
132.3,178.84,0.74,-46.54,7,9,1
138.92,233.46,0.595,-94.54,1,9,1
18.55,52.1,0.356,-33.55,4,3,1
48.76,129.74,0.376,-80.98,53,6,1
122.87,81.49,1.508,41.38,8,7,0
114.76,87.96,1.305,26.79,8,4,0
35.83,45.35,0.79,-9.52,9,6,1
39.31,42.65,0.922,-3.34,30,9,1
61.87,121.25,0.51,-59.38,12,10,1
77.83,213.07,0.365,-135.23,16,6,1
96.56,279.84,0.345,-183.28,6,7,1
61.65,127.29,0.484,-65.64,1,6,1
74.75,191.6,0.39,-116.84,37,7,1
114.65,196.97,0.582,-82.32,41,1,1
15.14,13.05,1.159,2.08,41,6,0
45.34,77.84,0.583,-32.49,40,9,1
109.87,197.62,0.556,-87.75,23,3,1
135.33,311.88,0.434,-176.55,16,6,1
81.63,72.96,1.119,8.68,26,4,1
84.5,109.37,0.773,-24.88,12,7,1
25.0,32.08,0.779,-7.07,2,7,1
72.64,209.96,0.346,-137.32,6,9,1
84.57,126.74,0.667,-42.17,49,4,1
43.95,102.78,0.428,-58.83,6,8,1
47.69,110.99,0.43,-63.3,28,8,1
62.82,63.89,0.983,-1.07,1,8,1
12.81,23.62,0.542,-10.81,5,8,1
55.09,149.55,0.368,-94.46,6,6,1
39.6,62.69,0.632,-23.09,1,8,1
55.85,159.27,0.351,-103.42,1,6,1
26.77,23.53,1.138,3.24,3,10,1
134.67,67.37,1.999,67.31,25,2,0
93.1,252.02,0.369,-158.92,1,3,1
105.07,272.01,0.386,-166.94,4,6,1
120.48,359.04,0.336,-238.56,1,7,1
79.78,170.28,0.469,-90.5,16,4,1
22.17,62.72,0.353,-40.55,13,1,1
85.19,215.78,0.395,-130.58,14,4,1
92.16,237.76,0.388,-145.6,6,6,1
114.36,210.05,0.544,-95.68,3,8,1
70.43,93.84,0.751,-23.41,17,4,1
27.86,78.66,0.354,-50.8,23,10,1
49.73,72.94,0.682,-23.21,2,1,1
60.83,106.75,0.57,-45.92,9,5,1
100.43,151.1,0.665,-50.67,4,7,1
89.91,164.08,0.548,-74.18,2,6,1
59.85,93.99,0.637,-34.14,18,3,1
148.11,63.62,2.328,84.5,10,7,0
94.81,254.23,0.373,-159.42,3,4,1
43.21,64.81,0.667,-21.6,5,5,1
24.25,45.84,0.529,-21.59,47,7,1
31.4,21.22,1.48,10.18,26,2,0
44.43,13.74,3.235,30.7,29,4,0
32.5,31.27,1.039,1.23,8,4,0
36.12,79.55,0.454,-43.43,13,6,1
49.91,28.34,1.761,21.57,6,7,0
34.27,94.39,0.363,-60.11,1,4,1
135.55,119.36,1.136,16.19,7,10,1
21.23,18.1,1.173,3.13,12,1,0
83.43,65.92,1.266,17.51,4,1,0
67.46,22.78,2.961,44.67,26,5,0
147.53,351.7,0.419,-204.17,2,1,1
25.69,68.39,0.376,-42.7,6,3,1
65.7,128.66,0.511,-62.96,1,9,1
145.73,117.77,1.237,27.96,7,3,0
131.17,140.39,0.934,-9.21,1,3,0
124.39,197.16,0.631,-72.77,4,9,1
46.11,132.64,0.348,-86.53,7,5,1
33.92,32.83,1.033,1.09,9,8,1
103.61,235.76,0.439,-132.15,10,10,1
140.11,208.28,0.673,-68.17,4,9,1
87.95,97.11,0.906,-9.16,10,6,1
90.03,137.83,0.653,-47.8,9,7,1
49.2,24.22,2.031,24.98,5,7,0
117.73,289.2,0.407,-171.47,24,7,1
36.19,34.63,1.045,1.56,11,4,0
55.32,124.94,0.443,-69.62,5,2,1
69.56,33.71,2.064,35.86,41,2,0
81.07,233.37,0.347,-152.3,26,7,1
43.94,36.08,1.218,7.86,56,10,0
26.08,69.98,0.373,-43.9,16,7,1
95.49,237.34,0.402,-141.85,6,10,1
50.41,146.85,0.343,-96.44,4,7,1
91.37,145.31,0.629,-53.94,15,8,1
31.61,71.57,0.442,-39.96,55,3,1
77.36,100.64,0.769,-23.28,13,5,1
84.56,67.46,1.253,17.1,29,6,0
17.26,25.82,0.668,-8.56,5,8,1
57.12,42.7,1.338,14.42,7,8,0
28.82,85.06,0.339,-56.24,33,10,1
18.87,10.57,1.786,8.31,19,3,0
148.59,280.97,0.529,-132.38,55,4,1
55.13,109.79,0.502,-54.66,20,6,1
123.38,216.27,0.571,-92.88,8,4,1
45.65,95.31,0.479,-49.66,10,10,1
105.41,64.69,1.629,40.72,32,4,0
116.43,209.41,0.556,-92.98,11,5,1
93.39,100.44,0.93,-7.05,4,10,1
76.02,215.78,0.352,-139.76,8,7,1
67.66,159.51,0.424,-91.85,10,2,1
58.84,172.16,0.342,-113.32,1,2,1
140.13,56.25,2.491,83.88,19,10,0
126.29,135.11,0.935,-8.82,1,9,1
145.1,120.09,1.208,25.01,7,4,0
27.4,9.05,3.029,18.36,22,5,0
112.32,107.19,1.048,5.14,8,3,0
141.37,301.49,0.469,-160.13,25,2,1
35.37,32.68,1.082,2.69,5,10,1
19.31,32.33,0.597,-13.02,44,8,1
113.76,306.81,0.371,-193.06,3,4,1
90.43,196.51,0.46,-106.08,1,1,1
127.86,174.59,0.732,-46.73,28,6,1
29.57,38.61,0.766,-9.04,19,6,1
121.34,185.71,0.653,-64.37,3,2,1
38.23,29.74,1.285,8.49,58,2,0
32.91,66.21,0.497,-33.3,9,8,1
33.0,42.34,0.779,-9.35,42,7,1
124.04,322.68,0.384,-198.64,9,2,1
103.13,241.6,0.427,-138.47,8,10,1
83.23,162.16,0.513,-78.93,8,1,1
60.24,77.3,0.779,-17.07,5,8,1
132.81,115.12,1.154,17.69,10,10,1
64.94,155.58,0.417,-90.63,8,2,1
124.32,200.57,0.62,-76.25,1,5,1
71.48,64.82,1.103,6.66,4,6,0
62.77,51.91,1.209,10.86,3,10,1
74.78,55.83,1.339,18.95,28,1,0
52.19,125.18,0.417,-72.98,12,2,1
114.67,105.29,1.089,9.37,20,10,1
80.38,138.41,0.581,-58.03,43,4,1
42.51,64.58,0.658,-22.07,14,2,1
135.94,253.52,0.536,-117.58,56,6,1
63.74,170.09,0.375,-106.35,5,4,1
86.1,227.55,0.378,-141.45,2,3,1
136.91,207.81,0.659,-70.9,7,6,1
97.39,33.26,2.928,64.13,8,9,0
26.37,38.27,0.689,-11.9,31,8,1
141.58,274.19,0.516,-132.62,11,2,0
97.88,176.77,0.554,-78.89,4,3,1
56.89,117.11,0.486,-60.22,19,2,1
29.5,21.12,1.397,8.38,9,10,0
121.16,247.86,0.489,-126.69,2,7,1
96.81,76.79,1.261,20.02,12,9,1
84.68,197.01,0.43,-112.33,33,1,1
135.14,164.27,0.823,-29.13,25,3,1
120.4,266.9,0.451,-146.5,12,6,1
31.23,13.41,2.33,17.83,6,4,0
53.64,75.16,0.714,-21.52,1,10,1
44.79,98.7,0.454,-53.91,8,10,1
114.15,104.17,1.096,9.98,19,1,0
14.69,35.96,0.409,-21.27,6,9,1
89.78,179.85,0.499,-90.06,3,7,1
116.74,220.23,0.53,-103.48,37,7,1
132.75,166.54,0.797,-33.8,24,1,0
57.89,92.78,0.624,-34.89,14,9,1
124.98,239.06,0.523,-114.08,2,8,1
25.49,40.16,0.635,-14.67,2,10,1
128.5,280.84,0.458,-152.33,1,5,1
27.85,40.96,0.68,-13.12,13,4,1
65.62,55.52,1.182,10.1,1,1,0
121.62,106.74,1.139,14.88,25,9,1
30.99,9.78,3.168,21.21,69,8,0
42.1,46.83,0.899,-4.74,6,2,0
111.12,258.02,0.431,-146.9,8,4,1
110.81,270.83,0.409,-160.03,17,4,1
99.76,84.46,1.181,15.3,38,7,0
107.15,309.61,0.346,-202.46,31,3,1
85.98,142.43,0.604,-56.45,1,8,1
45.25,125.61,0.36,-80.36,2,7,1
58.4,128.96,0.453,-70.56,19,10,1
35.42,79.72,0.444,-44.3,16,4,1
137.18,72.65,1.888,64.53,2,9,0
91.67,81.96,1.119,9.72,9,6,0
66.12,21.41,3.088,44.71,21,3,0
74.68,166.8,0.448,-92.12,3,7,1
142.62,175.42,0.813,-32.8,28,6,1
31.47,76.28,0.413,-44.81,1,8,1
92.07,111.88,0.823,-19.81,21,5,1
80.82,203.05,0.398,-122.22,13,6,1
95.6,62.42,1.532,33.19,5,1,0
12.54,9.63,1.302,2.91,17,8,0
132.1,161.21,0.819,-29.11,21,1,1
140.5,197.1,0.713,-56.61,38,3,1
89.12,110.64,0.805,-21.52,6,2,1
107.53,253.97,0.423,-146.44,16,6,1
139.15,78.17,1.78,60.98,12,8,0
109.01,136.08,0.801,-27.07,10,8,1
31.36,80.29,0.391,-48.93,30,7,1
90.68,43.56,2.082,47.12,1,7,0
94.94,270.04,0.352,-175.1,4,8,1
69.38,205.57,0.337,-136.19,10,5,1
113.1,60.98,1.855,52.12,2,3,0
140.81,152.98,0.92,-12.17,33,2,0
139.58,182.22,0.766,-42.64,14,3,1
73.12,175.21,0.417,-102.09,9,3,1
25.85,49.35,0.524,-23.5,23,7,1
147.88,301.64,0.49,-153.76,8,1,1
127.45,298.9,0.426,-171.45,11,7,1
27.45,16.98,1.617,10.47,1,6,0
138.92,354.19,0.392,-215.28,6,10,1
131.79,290.61,0.453,-158.82,2,2,1
82.64,153.61,0.538,-70.97,16,10,1
92.78,250.71,0.37,-157.94,9,1,1
65.86,144.29,0.456,-78.43,5,9,1
17.67,14.92,1.184,2.75,8,2,0
56.93,83.13,0.685,-26.2,3,4,1
122.4,199.99,0.612,-77.59,36,9,1
10.65,4.78,2.227,5.87,1,9,0
56.69,163.13,0.348,-106.44,28,1,1
65.74,42.55,1.545,23.2,10,2,0
85.24,186.08,0.458,-100.85,13,2,1
138.78,231.32,0.6,-92.54,5,2,1
58.49,21.59,2.709,36.89,47,8,0
58.57,163.82,0.358,-105.25,4,8,1
113.25,294.45,0.385,-181.2,12,10,1
73.31,125.76,0.583,-52.45,70,8,1
41.44,38.05,1.089,3.39,29,4,0
73.34,46.09,1.591,27.26,10,8,0
29.72,38.08,0.781,-8.36,65,7,1
34.69,34.34,1.01,0.36,16,8,1
79.77,133.06,0.599,-53.29,3,1,1
68.65,199.72,0.344,-131.07,7,3,1
138.08,255.77,0.54,-117.69,5,10,1
60.74,164.16,0.37,-103.42,5,6,1
91.28,187.8,0.486,-96.52,20,1,1
98.52,155.97,0.632,-57.45,12,4,1
11.83,30.85,0.384,-19.02,1,9,1
102.9,161.82,0.636,-58.93,29,7,1
34.93,92.39,0.378,-57.46,4,1,1
144.55,157.16,0.92,-12.61,81,6,0
30.81,19.96,1.544,10.85,43,6,0
68.05,177.56,0.383,-109.51,39,2,1
21.95,41.4,0.53,-19.45,23,6,1
149.56,403.9,0.37,-254.34,3,10,1
80.31,227.44,0.353,-147.13,10,2,1
93.35,41.52,2.248,51.83,3,8,0
19.39,32.05,0.605,-12.65,4,7,1
114.99,150.92,0.762,-35.92,13,6,1
39.39,78.37,0.503,-38.99,1,10,1
135.73,331.54,0.409,-195.81,48,6,1
38.72,40.95,0.946,-2.23,35,9,1
36.7,66.18,0.555,-29.48,6,9,1
15.12,33.46,0.452,-18.35,10,10,1
76.09,50.44,1.508,25.64,8,10,1
89.08,222.51,0.4,-133.44,29,2,1
19.2,37.18,0.516,-17.98,16,3,1
118.57,339.57,0.349,-220.99,4,10,1
73.46,89.38,0.822,-15.92,8,7,1
83.41,49.38,1.689,34.03,7,10,0
71.71,119.57,0.6,-47.87,44,9,1
66.11,35.15,1.881,30.96,2,6,0
88.35,257.78,0.343,-169.43,1,1,1
31.73,12.83,2.472,18.9,29,7,0
35.47,82.8,0.428,-47.33,31,1,1
130.65,224.43,0.582,-93.78,28,5,1
142.46,184.52,0.772,-42.06,10,9,1
62.26,29.75,2.093,32.52,15,10,0
47.9,94.84,0.505,-46.94,11,10,1
100.16,188.31,0.532,-88.15,1,9,1
67.22,71.15,0.945,-3.92,12,1,0
13.55,37.38,0.363,-23.82,1,6,1
31.86,35.72,0.892,-3.86,5,3,1
110.24,166.93,0.66,-56.69,37,9,1
102.25,180.79,0.566,-78.54,5,3,1
13.79,7.87,1.752,5.92,39,2,0
41.08,115.7,0.355,-74.63,4,8,1
42.35,55.53,0.763,-13.18,5,3,1
104.06,53.92,1.93,50.15,13,5,0
12.76,17.17,0.743,-4.41,20,6,1
24.58,47.2,0.521,-22.62,9,10,1
121.99,205.78,0.593,-83.79,29,10,1
35.0,76.13,0.46,-41.13,1,1,1
101.38,45.6,2.223,55.78,35,7,0
43.35,46.3,0.936,-2.96,3,7,1
23.92,60.09,0.398,-36.17,30,5,1
44.04,22.71,1.939,21.33,7,9,0
111.12,290.0,0.383,-178.88,25,2,1
129.8,71.14,1.824,58.65,15,5,0
126.23,322.27,0.392,-196.04,2,2,1
65.61,83.59,0.785,-17.98,35,2,0
103.53,202.19,0.512,-98.66,3,9,1
38.7,27.58,1.403,11.11,3,7,0
51.04,24.43,2.089,26.61,23,4,0
135.49,119.64,1.132,15.85,1,8,1
11.82,7.63,1.55,4.19,3,4,0
21.97,25.12,0.875,-3.15,9,1,0
39.1,66.04,0.592,-26.94,24,10,1
13.71,25.92,0.529,-12.2,2,3,1
35.4,86.12,0.411,-50.72,11,10,1
91.63,189.83,0.483,-98.21,17,1,1
69.0,134.11,0.514,-65.11,27,2,1
134.97,190.56,0.708,-55.58,38,2,1
124.44,196.53,0.633,-72.09,21,7,1
57.85,82.11,0.705,-24.25,14,4,1
46.32,119.22,0.389,-72.9,7,10,1
63.16,58.17,1.086,4.99,1,9,1
92.64,29.22,3.17,63.42,17,2,0
47.53,97.84,0.486,-50.31,68,9,1
97.38,82.45,1.181,14.93,18,6,0
67.32,181.98,0.37,-114.66,1,10,1
87.29,228.64,0.382,-141.35,9,8,1
71.06,36.04,1.972,35.02,13,7,0
51.23,30.08,1.703,21.14,16,8,0
142.78,233.73,0.611,-90.95,17,9,1
116.9,227.37,0.514,-110.46,11,8,1
29.62,30.87,0.959,-1.25,3,6,1
131.59,294.14,0.447,-162.55,39,8,1
78.24,149.15,0.525,-70.91,16,8,1
135.24,159.18,0.85,-23.94,3,2,1
121.98,44.95,2.714,77.03,5,2,0
69.53,161.69,0.43,-92.16,35,1,1
13.15,11.57,1.137,1.58,30,10,1
47.61,121.56,0.392,-73.95,7,2,1
85.83,123.15,0.697,-37.32,1,7,1
98.69,183.37,0.538,-84.68,1,3,1
46.1,122.5,0.376,-76.39,4,4,1
29.51,77.66,0.38,-48.15,13,4,1
126.89,165.35,0.767,-38.46,12,4,1
147.82,127.71,1.157,20.1,14,2,0
83.6,200.04,0.418,-116.44,17,6,1
34.04,50.01,0.681,-15.97,1,1,0
48.12,39.39,1.222,8.73,1,5,0
12.57,34.48,0.365,-21.9,6,2,1
138.0,115.22,1.198,22.79,2,9,1
26.49,9.79,2.705,16.69,1,2,0
90.71,32.18,2.819,58.53,14,6,0
48.37,95.78,0.505,-47.41,23,4,1
87.58,182.75,0.479,-95.16,19,6,1
101.2,115.35,0.877,-14.15,23,2,0
126.16,146.86,0.859,-20.69,15,2,0
38.9,47.33,0.822,-8.43,18,7,1
11.54,24.65,0.468,-13.11,4,3,1
29.16,13.33,2.188,15.84,69,3,0
136.0,381.98,0.356,-245.98,2,7,1
132.34,119.22,1.11,13.13,3,8,1
93.64,280.83,0.333,-187.19,4,7,1
94.07,71.79,1.31,22.28,51,3,0
103.11,245.72,0.42,-142.61,62,3,1
34.55,31.21,1.107,3.34,22,7,1
138.02,71.53,1.929,66.48,13,3,0
68.63,182.71,0.376,-114.08,10,2,1
63.64,166.65,0.382,-103.01,49,7,1
82.65,114.85,0.72,-32.2,16,3,0
16.58,36.41,0.455,-19.83,40,5,1
33.28,60.04,0.554,-26.76,5,7,1
113.32,294.98,0.384,-181.66,5,2,1
21.59,24.84,0.869,-3.25,27,8,1
94.44,161.86,0.583,-67.42,2,2,1
44.35,71.42,0.621,-27.08,40,4,1
64.5,80.98,0.796,-16.48,9,4,1
50.42,136.48,0.369,-86.06,36,8,1
59.79,44.72,1.337,15.08,5,1,0
110.67,77.87,1.421,32.79,17,9,0
51.6,95.85,0.538,-44.25,9,6,1
89.3,185.31,0.482,-96.01,13,4,1
76.65,63.27,1.211,13.38,9,6,0
102.91,139.44,0.738,-36.53,47,6,1
141.16,403.1,0.35,-261.95,16,9,1
112.56,108.72,1.035,3.84,4,4,0
40.09,84.38,0.475,-44.28,33,8,1
14.37,33.02,0.435,-18.65,4,1,1
46.72,70.54,0.662,-23.82,6,6,1
93.31,264.19,0.353,-170.88,1,5,1
17.2,39.37,0.437,-22.17,32,3,1
79.49,122.13,0.651,-42.64,4,4,1
93.56,171.89,0.544,-78.33,4,8,1
56.79,123.25,0.461,-66.45,35,10,1
117.93,223.93,0.527,-106.01,22,2,1
24.92,66.61,0.374,-41.68,2,8,1
20.52,25.93,0.791,-5.41,20,7,1
111.95,124.23,0.901,-12.28,34,1,0
79.37,69.64,1.14,9.73,1,2,0
106.38,42.76,2.487,63.61,24,7,0
70.88,29.49,2.403,41.38,11,3,0
44.5,117.88,0.377,-73.38,15,2,1
124.67,265.76,0.469,-141.09,9,1,1
121.92,254.01,0.48,-132.09,16,7,1
107.26,210.17,0.51,-102.92,1,3,1
48.1,124.72,0.386,-76.62,20,6,1
92.63,147.91,0.626,-55.28,1,10,1
60.54,160.43,0.377,-99.89,8,8,1
22.82,28.99,0.787,-6.17,2,6,1
138.42,387.88,0.357,-249.46,24,7,1
29.15,63.74,0.457,-34.59,5,6,1
143.03,142.23,1.006,0.8,8,7,1
72.44,132.06,0.549,-59.62,7,5,1
35.92,62.47,0.575,-26.55,20,9,1
85.87,57.73,1.487,28.14,9,3,0
132.21,250.72,0.527,-118.51,21,6,1
112.51,129.38,0.87,-16.87,1,9,1
122.92,54.25,2.266,68.67,2,1,0
102.23,292.52,0.349,-190.29,11,5,1
106.92,217.26,0.492,-110.34,41,4,1
128.89,343.83,0.375,-214.94,1,9,1
44.95,95.54,0.471,-50.59,1,1,1
78.52,99.24,0.791,-20.72,2,4,1
40.97,69.0,0.594,-28.03,14,1,1
148.27,315.01,0.471,-166.74,7,3,1
142.17,411.25,0.346,-269.08,24,4,1
15.52,15.29,1.015,0.23,1,1,0
108.78,289.62,0.376,-180.84,3,5,1
139.53,390.0,0.358,-250.47,4,6,1
35.28,74.45,0.474,-39.17,13,1,1
89.51,251.93,0.355,-162.41,16,10,1
138.17,189.88,0.728,-51.71,1,10,1
14.75,42.39,0.348,-27.63,40,4,1
107.64,236.54,0.455,-128.9,5,4,1
51.63,21.34,2.419,30.28,17,1,0
139.42,383.19,0.364,-243.78,10,2,1
145.95,234.7,0.622,-88.75,3,10,1
142.2,219.39,0.648,-77.2,26,5,1
76.39,139.75,0.547,-63.36,23,2,1
130.69,91.92,1.422,38.77,7,3,0
128.24,200.91,0.638,-72.68,12,9,1
54.67,139.09,0.393,-84.42,4,5,1
126.05,43.08,2.926,82.96,16,1,0
15.18,15.74,0.964,-0.56,5,5,1
93.48,28.66,3.261,64.81,26,3,0
42.2,60.03,0.703,-17.83,3,1,1
26.88,60.92,0.441,-34.04,1,3,1
20.77,51.03,0.407,-30.26,4,6,1
107.48,306.54,0.351,-199.06,2,10,1
57.58,111.88,0.515,-54.3,9,5,1
111.47,110.07,1.013,1.39,3,1,0
19.15,53.53,0.358,-34.38,20,2,1
54.14,129.58,0.418,-75.44,3,5,1
85.53,158.31,0.54,-72.78,17,9,1
120.7,262.91,0.459,-142.21,12,5,1
54.63,152.71,0.358,-98.09,60,5,1
97.62,217.07,0.45,-119.44,90,1,1
134.04,173.53,0.772,-39.49,28,5,1
96.22,214.11,0.449,-117.89,19,8,1
42.61,17.42,2.446,25.2,6,9,0
13.42,18.02,0.744,-4.61,19,10,1
131.81,184.15,0.716,-52.34,43,3,0
12.98,9.74,1.333,3.24,1,4,1
132.46,47.99,2.76,84.46,10,7,0
84.05,55.48,1.515,28.57,3,7,0
141.47,292.49,0.484,-151.02,11,1,1
121.83,300.45,0.405,-178.62,8,6,1
149.71,444.36,0.337,-294.65,12,9,1
59.1,73.0,0.81,-13.9,11,5,0
117.41,225.22,0.521,-107.82,45,8,1
66.27,187.56,0.353,-121.29,11,10,1
77.18,57.97,1.332,19.22,26,9,1
97.85,218.96,0.447,-121.1,5,10,1
132.31,309.41,0.428,-177.1,8,10,1
147.77,79.83,1.851,67.94,8,3,0
117.56,308.63,0.381,-191.08,4,1,1
68.49,170.9,0.401,-102.41,6,2,1
68.99,26.92,2.563,42.07,12,5,0
113.26,61.83,1.832,51.43,12,10,0
43.43,18.79,2.311,24.64,14,7,0
25.47,30.66,0.831,-5.19,6,6,1
59.65,99.91,0.597,-40.27,5,4,1
50.21,87.24,0.576,-37.02,13,9,1
51.48,52.65,0.978,-1.17,1,4,1
42.71,117.92,0.362,-75.22,4,3,1
15.89,20.57,0.773,-4.68,1,5,1
12.5,5.29,2.364,7.21,1,4,0
148.28,164.68,0.9,-16.4,3,2,0
69.89,121.19,0.577,-51.3,1,3,1
63.81,89.47,0.713,-25.66,3,7,1
105.15,109.29,0.962,-4.14,14,2,0
40.56,26.55,1.528,14.01,1,1,0
142.99,359.17,0.398,-216.17,8,2,1
120.09,359.02,0.334,-238.93,34,8,1
22.52,26.79,0.841,-4.27,21,8,1
68.46,91.08,0.752,-22.62,5,10,1
133.08,261.99,0.508,-128.91,36,2,1
142.26,318.64,0.446,-176.38,5,6,1
75.44,102.48,0.736,-27.04,1,7,1
95.88,263.02,0.365,-167.14,71,1,1
33.38,60.49,0.552,-27.11,28,7,1
148.76,225.53,0.66,-76.77,8,8,1
42.43,86.82,0.489,-44.39,15,9,1
141.98,407.85,0.348,-265.87,15,8,1
100.95,246.85,0.409,-145.9,3,3,1
95.08,38.8,2.451,56.29,3,8,0
81.78,97.91,0.835,-16.13,8,3,0
42.29,66.42,0.637,-24.13,33,6,1
34.71,39.89,0.87,-5.18,1,4,1
40.87,89.52,0.457,-48.65,21,7,1
36.1,91.37,0.395,-55.27,1,8,1
119.14,271.0,0.44,-151.86,9,10,0
59.02,175.35,0.337,-116.34,14,6,1
18.1,18.75,0.965,-0.65,16,10,1
145.67,387.85,0.376,-242.18,1,4,1
133.73,316.92,0.422,-183.19,7,8,1
139.89,178.76,0.783,-38.87,12,7,1
149.29,340.69,0.438,-191.41,1,10,1
34.35,19.95,1.721,14.39,2,8,0
65.47,159.18,0.411,-93.71,15,10,1
116.15,201.79,0.576,-85.64,10,7,1
107.44,117.03,0.918,-9.58,2,3,1
31.55,65.32,0.483,-33.77,10,3,1
124.22,252.45,0.492,-128.24,34,9,1
41.42,35.86,1.155,5.57,1,7,0
41.33,15.79,2.617,25.54,14,1,0
85.18,125.28,0.68,-40.1,1,3,1
93.01,170.93,0.544,-77.91,1,1,1
91.21,243.25,0.375,-152.04,2,6,1
22.81,64.0,0.356,-41.2,7,2,1
132.84,229.53,0.579,-96.68,22,7,1
47.18,110.19,0.428,-63.0,4,8,1
28.13,41.81,0.673,-13.68,13,6,1
134.42,311.12,0.432,-176.69,7,5,1
143.79,122.65,1.172,21.14,3,10,1
130.7,170.15,0.768,-39.45,10,4,1
123.33,248.2,0.497,-124.86,22,9,1
101.73,35.51,2.865,66.23,25,8,0
87.12,196.08,0.444,-108.96,26,5,1
22.18,56.69,0.391,-34.51,5,1,1
67.18,92.56,0.726,-25.37,22,8,1
62.18,93.85,0.662,-31.68,3,8,1
46.37,120.48,0.385,-74.11,18,7,1
111.28,266.43,0.418,-155.15,41,7,1
79.42,85.62,0.928,-6.2,1,8,1
21.35,25.08,0.851,-3.73,8,1,0
40.83,87.08,0.469,-46.25,14,3,1
105.66,192.36,0.549,-86.71,16,4,1
20.66,15.25,1.355,5.41,2,6,0
129.17,146.84,0.88,-17.67,50,10,1
79.32,216.54,0.366,-137.22,13,10,0
77.28,166.78,0.463,-89.5,2,9,1
92.94,275.29,0.338,-182.35,1,4,1
125.46,297.45,0.422,-171.99,21,6,1
58.69,166.88,0.352,-108.19,1,9,1
104.92,92.72,1.132,12.2,2,9,1
89.2,212.57,0.42,-123.37,11,6,1
47.38,16.8,2.82,30.58,12,5,0
133.01,280.79,0.474,-147.78,16,3,1
121.64,190.62,0.638,-68.98,7,5,1
102.18,126.32,0.809,-24.14,20,3,1
129.08,339.29,0.38,-210.21,51,5,1
131.42,342.55,0.384,-211.13,4,10,1
109.17,39.32,2.776,69.85,16,10,0
127.18,247.45,0.514,-120.27,36,1,1
107.65,139.2,0.773,-31.56,16,6,1
105.22,149.65,0.703,-44.43,16,7,1
96.61,246.01,0.393,-149.4,3,2,1
115.38,131.14,0.88,-15.76,10,3,1
32.2,91.66,0.351,-59.46,11,10,1
133.32,104.66,1.274,28.66,16,9,0
132.06,275.92,0.479,-143.86,80,8,1
14.09,29.81,0.473,-15.71,1,4,1
125.61,123.22,1.019,2.4,1,8,1
28.04,33.0,0.85,-4.96,1,8,1
56.92,145.36,0.392,-88.45,19,6,1
114.09,268.9,0.424,-154.81,2,1,1
32.51,38.64,0.841,-6.13,13,2,0
124.52,216.87,0.574,-92.35,5,4,1
126.5,59.02,2.143,67.48,8,4,0
81.05,69.99,1.158,11.05,3,2,0
10.89,17.56,0.62,-6.66,28,9,1
50.19,26.71,1.879,23.48,12,2,0
96.37,248.34,0.388,-151.97,40,6,1
147.37,329.9,0.447,-182.53,11,5,1
98.45,280.38,0.351,-181.92,1,4,1
46.37,100.74,0.46,-54.37,2,6,1
98.76,280.39,0.352,-181.63,63,4,1
85.6,153.84,0.556,-68.24,18,9,1
119.18,228.89,0.521,-109.71,1,10,1
24.98,73.38,0.34,-48.4,17,7,1
116.54,237.02,0.492,-120.48,7,3,1
85.78,32.86,2.61,52.91,5,10,0
144.82,326.46,0.444,-181.64,2,4,1
57.86,158.82,0.364,-100.96,25,1,1
98.57,241.3,0.408,-142.73,1,6,1
140.48,263.6,0.533,-123.11,4,2,1
24.35,51.44,0.473,-27.09,5,4,1
141.21,419.9,0.336,-278.68,2,5,1
106.3,57.91,1.836,48.39,9,8,0
19.5,40.97,0.476,-21.48,1,3,1
52.13,55.53,0.939,-3.4,5,6,1
109.14,221.37,0.493,-112.23,37,1,1
19.43,37.7,0.515,-18.27,5,9,1
91.5,65.36,1.4,26.14,6,1,0
58.42,50.14,1.165,8.28,8,2,0
96.93,191.76,0.505,-94.83,11,1,1
16.4,10.6,1.547,5.8,23,8,0
132.02,134.13,0.984,-2.11,2,4,0
146.29,373.79,0.391,-227.5,28,2,1
145.64,172.32,0.845,-26.67,19,7,1
114.95,185.96,0.618,-71.01,17,8,1
28.21,80.15,0.352,-51.94,1,9,1
116.16,106.09,1.095,10.07,1,5,0
13.44,18.17,0.74,-4.73,12,3,1
13.1,25.38,0.516,-12.28,27,1,1
55.31,129.38,0.427,-74.08,12,8,1
78.41,214.41,0.366,-136.0,3,6,1
117.86,326.67,0.361,-208.82,1,5,1
105.66,253.26,0.417,-147.6,16,7,1
72.43,66.38,1.091,6.05,17,5,0
48.31,17.73,2.725,30.58,2,4,0
149.6,199.89,0.748,-50.29,1,5,1
69.67,47.52,1.466,22.14,7,7,0
73.19,162.35,0.451,-89.15,12,6,1
32.91,68.61,0.48,-35.71,17,10,1
121.27,50.78,2.388,70.49,23,10,0
107.12,274.09,0.391,-166.97,13,9,1
40.91,39.75,1.029,1.16,1,10,1
21.53,31.59,0.682,-10.06,16,2,1
105.27,221.43,0.475,-116.16,58,7,1
101.63,148.32,0.685,-46.69,33,1,0
48.26,71.97,0.67,-23.72,28,8,1
143.12,68.3,2.096,74.82,5,4,0
31.15,43.11,0.723,-11.96,19,8,1
70.53,166.8,0.423,-96.28,26,8,1
142.11,393.77,0.361,-251.67,15,4,1
